year,id,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,bm,ccnl,egdp,hdmsp,hviirs,viirs,viirsl
2008,460000,海南省,1503.06,437.61,434.4,587.22,30,29.8,40.2,17175,452852,158720,294132,705.4233,668.0173,37.406,854,444.08,409.92,407,387.292,18563,11264,,143026.5662,17863034552,215713.5137,,,20143.58305
2008,500000,重庆市,5793.66,575.4,2433.27,2087.99,11.3,47.7,41,18025,952139,572205,379934,3979.5921,3715.8987,263.6934,2839,1419.7839,1419.2161,1019,1290.519,108632,58978,,175828.5664,29557096386,267668.9686,,,37641.67479
2008,510000,四川省,12601.23,2366.15,5790.1,4350,18.9,46.3,34.8,15378,2211365,1313248,898116,7127.813,6362.0844,765.7286,8138,5094.388,3043.612,3038,3006.104,224482,140764,,464492.7713,94197673715,712845.9137,,,78613.21872
2008,520000,贵州省,3561.56,547.85,1408.71,1376.84,16.4,42.3,41.3,8824,336621,190078,146543,1864.4524,1609.3428,255.1096,3793,2688.6663,1104.0637,1108,1962.248,125365,64044,,174887.9695,33920160577,282358.9804,,,23153.26069
2008,530000,云南省,5692.12,1020.94,2451.09,2228.07,17.9,43,39.1,12587,959692,498441,461250,3435.9252,3106.3328,329.5924,4543,3043.81,1499.19,1334,2308.762,203753,124526,,459757.7487,86493666173,690577.102,,,105931.7259
2008,540000,西藏自治区,394.85,60.51,115.76,219.64,15.3,29.2,55.5,13861,76583,70757,5826,309.9149,271.2546,38.6603,287,222.1093,64.8907,41,2517.1,51314,22728,,27986.90763,82896454638,40694.29412,,,8830.537609
2008,610000,陕西省,7314.58,753.72,3842.08,2255.52,11,56.1,32.9,18246,832883,538082,294801,4614.4216,4286.423,327.9986,3762,2178.198,1583.802,2802,1195.3,131038,107618,,606663,90473653780,881875.0431,,,154756.7185
2008,620000,甘肃省,3166.82,463,1471.43,1241.68,14.6,46.3,39.1,12110,609543,160135,449408,1712.7757,1510.7526,202.0231,2628,1783.1794,844.9406,999,2435.399,105638,58381,,273198.5959,61763537906,410115.7176,,,75148.71319
2008,630000,青海省,1018.62,105.58,529.4,326.55,11,55.1,34,17389,68882,41910,26972,583.2406,514.0482,69.1924,554,327.3,227,347,1676.4,56642,32649,,78207.9611,57936301101,117884.2039,,,24198.96969
2008,640000,宁夏回族自治区,1203.92,120,581.24,397.27,10.9,52.9,36.2,17892,187940,125837,62104,828.8537,735.7094,93.1443,618,340,278,390,811.385,21008,19403,,142329.9884,23082492158,205289.0588,,,44584.22499
2008,650000,新疆维吾尔自治区,4183.21,691.1,2086.74,1425.57,16.4,49.6,33.9,19893,2221736,1929910,291826,2259.9746,2025.6393,234.3353,2131,1286.1509,844.6491,1699,2760.505,146652,81319,,579243.6075,2.07E+11,860337.8314,,,198347.905
2009,620000,甘肃省,3387.56,497.05,1527.24,1363.27,14.7,45.1,40.2,12872,386555,73551,313004,2363.0018,2076.3582,286.6436,2635,1774.9823,860.4777,1053,2435.387,114000,76631,,271101.6151,65283521042,426360.7725,,,81784.8224
2009,630000,青海省,1081.27,107.4,575.33,398.54,9.9,53.2,36.9,19454,58678,25188,33491,798.23,689.0893,109.1407,557,323.7913,233,403,1676.9,60136,39726,,89560.19536,60545755693,137473.6157,,,27651.54271
2009,640000,宁夏回族自治区,1353.31,127.25,662.32,563.74,9.4,48.9,41.7,21777,120248,74293,45955,1075.9058,964.1606,111.7452,625,337,288,425,890,21805,20297,,144970.625,25009786599,218560.9804,,,54358.94702
2009,650000,新疆维吾尔自治区,4277.05,759.74,1929.59,1587.72,17.8,45.1,37.1,19942,1394783,1093456,301327,2725.4512,2434.1466,291.3046,2159,1299,860.2141,1658,3673.4,150683,91618,,514290.713,2.18E+11,832225.7686,,,233175.6687
2009,110000,北京市,12153.03,118.29,2855.55,9179.19,1,23.5,75.5,70452,21473305,4837932,16635373,4616.9211,4149.6286,467.2925,1755,263.25,1491.75,4433,1169.459,20755,20551,,373240.5039,65981575341,461218.7961,,,311481.4058
2009,120000,天津市,7521.85,128.85,3987.84,3405.16,1.7,53,45.3,62574,6383123,2989272,3393852,4738.2019,4446.5679,291.634,1228,270.0724,958.0876,1713,781.49,14316,14316,,336099.1161,52957565182,446310.5961,,,198504.6485
2009,130000,河北省,17235.48,2207.34,8959.83,6068.31,12.8,52,35.2,24581,2962725,1568890,1393835,12269.7999,10476.5014,1793.2985,7034,4009,3024.792,3233,4880.286,152135,142777,,1435534.377,1.65E+11,2200134.588,,,306219.3334
2009,140000,山西省,7358.31,477.59,3993.8,2886.92,6.5,54.3,39.2,21522,856903,283746,573158,4943.1618,4509.5569,433.6049,3427,1851.1171,1576.2429,2198,3536.318,127330,121310,,738674.0101,1.24E+11,1138179.475,,,220525.9891
2009,150000,内蒙古自治区,9740.25,929.6,5114,3696.65,9.5,52.5,38,40282,677407,231548,445859,7336.7901,7143.8367,192.9534,2422,1128.6846,1293.3854,1619,8074.209,150756,122231,,734120.8068,1.71E+11,1122996.455,,,285283.0002
2009,210000,辽宁省,15212.49,1414.9,7906.34,5891.25,9.3,52,38.7,35239,6293438,3341493,2951945,12292.4933,11605.1207,687.3726,4319,1712.4835,2606.5165,4371,4229.3,101117,83153,,927289.8304,1.14E+11,1400718.894,,,381048.1499
2009,220000,吉林省,7278.75,980.57,3541.92,2756.26,13.5,48.7,37.9,26595,1174241,312494,861747,6411.5984,5958.9498,452.6486,2740,1278.8219,1460.7281,1913,3913.52,88430,77643,,674056.089,70978804343,1051189.247,,,197252.3752
2009,230000,黑龙江省,8587,1154.33,4060.72,3371.95,13.4,47.3,39.3,22447,1622951,1008213,614739,5028.8297,4695.7424,333.0873,3826,1702.57,2123.43,2131,5756.1,151470,114511,,1466433.247,1.34E+11,2249468.725,,,363120.3347
2009,310000,上海市,15046.45,113.82,6001.78,8930.85,0.8,39.9,59.4,78989,27771361,14179603,13591758,5043.7528,4618.9096,424.8432,1921,218.994,1702.006,3855,317.7,11671,11671,,295914.9335,62026830656,366425.8784,,,174423.2428
2009,320000,江苏省,34457.3,2261.86,18566.37,13629.07,6.6,53.9,39.6,44744,33873970,19919919,13954051,18949.8746,14266.8014,4683.0732,7725,3429.9,4295.1,4995,1655.566,143803,134192,,1505854.927,2.75E+11,2105185.227,,,364057.2181
2009,330000,浙江省,22990.35,1163.08,11908.49,9918.78,5.1,51.8,43.1,44641,18773086,13301295,5471791,10742.321,7454.3262,3287.9948,5180,2180.78,2999.22,4335,1678.244,106952,102153,,871694.1097,1.61E+11,1262847.992,,,153874.3625
2009,340000,安徽省,10062.82,1495.45,4905.22,3662.15,14.9,48.7,36.4,16408,1567773,888649,679124,8990.727,7945.4978,1045.2292,6131,3549.849,2581.151,2360,2849.88,149184,139424,,469736.215,85525834642,733195.0706,,,66465.10331
2009,350000,福建省,12236.53,1182.74,6005.3,5048.49,9.7,49.1,41.3,33840,7964959,5331911,2633048,6231.2039,5548.6078,682.5961,3627,1762.722,1864.278,2918,2109.719,89504,67512,,488764.5772,86558049894,731205.7961,,,117853.0558
2009,360000,江西省,7655.18,1098.66,3919.45,2637.07,14.4,51.2,34.4,17335,1277878,736849,541030,6643.1422,6008.1185,635.0237,4432,2518.3522,1913.8059,2447,2712.357,137011,92237,,239189.3934,49870299367,384858.8392,,,29003.20207
2009,370000,山东省,33896.65,3226.64,18901.83,11768.18,9.5,55.8,34.7,35894,13905337,7949071,5956266,19034.5274,15439.097,3595.4304,9470,4894.251,4576.049,4728,3685.695,226693,223992,,1870046.405,2.37E+11,2751713.827,,,536732.096
2009,410000,河南省,19480.46,2769.05,11010.5,5700.91,14.2,56.5,29.3,20597,1347642,734538,613104,13704.5039,11454.8894,2249.6145,9487,5910,3577,4006,3949.232,242314,177235,,1086412.176,1.40E+11,1621522.835,,,187180.0591
2009,420000,湖北省,12961.1,1795.9,6038.08,5127.12,13.9,46.6,39.6,22677,1725102,997880,727222,7866.8891,7183.6717,683.2174,5720,3088.8,2631.2,3662,2980.242,197196,168834,,314824.5741,72224210918,498590.6627,,,43404.50543
2009,430000,湖南省,13059.69,1969.69,5687.19,5402.81,15.1,43.5,41.4,20428,1014947,549203,465743,7703.3812,6880.0027,823.3785,6406,3638.608,2767.392,3254,3693.031,191405,148180,,267747.8236,59147495293,432110.3686,,,28968.27652
2009,440000,广东省,39482.56,2010.27,19419.7,18052.59,5.1,49.2,45.7,41166,61109405,35895489,25213916,12933.1217,10230.0526,2703.0691,9638,3527.508,6110.492,5512,2478.595,184960,160180,,1445315.231,2.89E+11,2009838.745,,,752766.7912
2009,450000,广西壮族自治区,7759.16,1458.49,3381.54,2919.13,18.8,43.6,37.6,16045,1425473,837537,587936,5237.2398,4689.8801,547.3597,4856,2952.448,1903.552,1613,3125.982,100491,77154,,418226.9349,62593575700,672953.1647,,,76579.72249
2009,460000,海南省,1654.21,462.19,443.43,748.59,27.9,26.8,45.3,19254,488163,130863,357300,988.3153,942.6794,45.6359,864,439.5524,424,482,387.292,20041,14459,,135660.9762,19081782022,213843.1569,,,20266.72043
2009,500000,重庆市,6530.01,606.8,3448.77,2474.44,9.3,52.8,37.9,22920,771252,428007,343245,5214.2803,4855.1053,359.175,2859,1384.0419,1474.9581,1300,1317.678,110950,70425,,174125.0072,31277316348,268986.3176,,,39159.51382
2009,510000,四川省,14151.28,2240.61,6711.87,5198.8,15.8,47.4,36.7,17339,2416865,1416945,999920,11371.8725,9090.0851,2281.7874,8185,5017.405,3167.595,3844,3257.881,249168,183108,,509576.285,1.01E+11,792121.2902,,,117357.9949
2009,520000,贵州省,3912.68,550.27,1476.62,1885.79,14.1,37.7,48.2,10309,230421,135661,94760,2412.0161,2049.8252,362.1909,3798,2662.7778,1135.2222,1035,1982.651,142561,68046,,176517.993,35558525514,290682.3216,,,24659.58384
2009,530000,云南省,6169.75,1067.6,2582.53,2519.62,17.3,41.9,40.8,13539,804760,451325,353434,4526.3729,4117.5129,408.86,4571,3016.86,1554.14,1152,2474.772,206028,138150,,450939.4117,92465715389,689027.6039,,,130520.131
2009,540000,西藏自治区,441.36,63.88,136.63,240.85,14.5,31,54.6,15295,40210,37547,2663,378.2757,327.635,50.6407,290,221.0029,69.0271,40,525.5,53845,26063,,27099.61295,86220883779,43983.81569,,,13140.5679
2009,610000,陕西省,8169.8,789.64,4236.42,3143.74,9.7,51.9,38.5,21688,840539,398815,441724,6246.9044,5888.3715,358.5329,3772,2131.18,1640.82,2885,3319.5,144109,128487,,584979.1125,96458591612,907906.9725,,,157815.5976
2010,500000,重庆市,7925.58,685.38,4359.12,2881.08,8.6,55,36.4,27596,1242707,748894,493814,6688.9139,6170.6095,518.3044,2885,1355,1529,,1396.247,116949,77175,,200844.2671,34602409613,290049.3882,,,34698.48049
2010,120000,天津市,9224.46,145.58,4840.23,4238.65,1.6,52.5,46,72994,8210005,3748483,4461522,6278.0917,5896.5189,381.5728,1299,266,1034,,781.456,14832,14832,,346603.9086,58396366452,463978.702,,,189531.5742
2010,310000,上海市,17165.98,114.15,7218.32,9833.51,0.7,42.1,57.3,76074,36895065,18071398,18823667,5108.8956,4630.4723,478.4233,2303,246,2056,,422.407,11974,11974,,344945.2106,66792121279,416504.8706,,,252570.6997
2010,510000,四川省,17185.48,2482.89,8672.18,6030.41,14.4,50.5,35.1,21182,3269386,1884062,1385324,13116.7166,11061.3813,2055.3353,8045,4812,3232,,3549.166,266082,205983,,628184.5515,1.12E+11,910091.2902,,,133655.8204
2010,330000,浙江省,27722.31,1360.56,14297.93,12063.82,4.9,51.6,43.5,51711,25353466,18046478,7306987,12376.036,8438.0751,3937.9609,5447,2090,3356,,1774.637,110177,105851,,1095695.12,1.79E+11,1546169.722,,,328310.9879
2010,440000,广东省,46013.06,2286.98,23014.53,20711.55,5,50,45,44736,78489612,45319116,33170496,15623.6976,12599.2607,3024.4369,10441,3531,6910,,2726.947,190144,170144,,1418738.306,3.09E+11,2016667.965,,,521709.9796
2010,210000,辽宁省,18457.27,1631.08,9976.82,6849.37,8.8,54.1,37.1,42355,8071215,4309871,3761344,16043.0255,15106.3279,936.6976,4375,1658,2717,,4278.622,101545,84757,,963711.405,1.26E+11,1359872.714,,,308887.0529
2010,360000,江西省,9451.26,1206.98,5122.88,3121.4,12.8,54.2,33,21253,2161918,1341606,820311,8772.2717,7856.9409,915.3308,4462,2496,1966,,2834.536,140597,101455,,333121.9549,54767822966,488982.3333,,,45641.85851
2010,640000,宁夏回族自治区,1689.65,159.29,827.91,702.45,9.4,49,41.6,26860,195999,117000,78999,1444.1606,1292.802,151.3586,633,330,303,,1248.386,22518,21198,,196309.8278,28166012199,273493.9059,,,57956.2865
2010,650000,新疆维吾尔自治区,5437.47,1078.63,2592.15,1766.69,19.8,47.7,32.5,25034,1713011,1296865,416146,3423.2441,3065.1329,358.1112,2185,1245,940,,4228.835,152843,98560,,736134.3889,2.35E+11,1091459.443,,,195176.6218
2010,370000,山东省,39169.92,3588.28,21238.49,14343.14,9.2,54.2,36.6,41106,18915629,10422560,8493069,23280.5154,18844.4068,4436.1086,9588,4823,4765,,3833.426,229859,227719,,1873154.925,2.61E+11,2645399.945,,,491849.386
2010,630000,青海省,1350.43,134.92,744.63,470.88,10,55.1,34.9,24115,78896,46620,32276,1016.8686,840.0123,176.8563,563,311,252,,1863.292,62185,47604,,110332.4745,64555527083,156586.4157,,,27812.62681
2010,610000,陕西省,10123.48,988.45,5446.1,3688.93,9.8,53.8,36.4,27133,1210168,620822,589347,7963.6658,7569.9009,393.7649,3735,2026,1709,,4079,147461,134498,,798698.2475,1.10E+11,1120875.373,,,213272.3579
2010,340000,安徽省,12359.33,1729.02,6436.62,4193.68,14,52.1,33.9,20888,2427337,1241289,1186048,11542.938,10281.286,1261.652,5957,3395,2562,,2849.854,149382,142341,,704394.7997,97772140300,1010256.671,,,133219.0705
2010,220000,吉林省,8667.58,1050.15,4506.31,3111.12,12.1,52,35.9,31599,1684518,447585,1236933,7870.3844,7395.232,475.1524,2747,1281,1465,,4024.436,90437,81002,,693333.545,77900181544,991727.0392,,,163758.8211
2010,130000,河北省,20394.26,2562.81,10707.68,7123.77,12.6,52.5,34.9,28668,4206037,2255644,1950393,15083.3532,12922.6572,2160.696,7194,3993,3201,,4916.406,154344,146053,,1500945.82,1.83E+11,2111966.549,,,311327.2565
2010,460000,海南省,2064.5,539.83,571,953.67,26.1,27.7,46.2,23831,864858,232033,632825,1317.0434,1257.4997,59.5437,869,436,433,,693.748,21236,21012,,171456.2353,21749482061,251411.7294,,,25731.23134
2010,110000,北京市,14113.58,124.36,3388.38,10600.84,0.9,24,75.1,73856,30172155,5543621,24628534,5402.952,4916.5257,486.4263,1962,275,1686,,1169.406,21114,20920,,395193.2783,72134564002,499213.9412,,,292126.1824
2010,620000,甘肃省,4120.75,599.28,1984.97,1536.5,14.5,48.2,37.3,16113,740295,163778,576517,3158.3401,2808.5506,349.7895,2560,1635,925,,2441.355,118879,85733,,391796.5655,71742048301,561824.902,,,90902.28249
2010,430000,湖南省,16037.96,2325.5,7343.19,6369.27,14.5,45.8,39.7,24719,1465639,795599,670040,9663.5841,8617.9844,1045.5997,6570,3725,2845,,3695.107,227998,184045,,395408.9707,64380534215,585357.5294,,,51909.05327
2010,530000,云南省,7224.18,1108.38,3223.49,2892.31,15.3,44.6,40,15752,1343012,760577,582435,5528.7146,5052.6134,476.1012,4602,3005,1597,,2473.413,209231,158120,,603641.1749,1.02E+11,877819.251,,,129207.0656
2010,540000,西藏自治区,507.46,68.72,163.92,274.82,13.5,32.3,54.2,17027,83607,77103,6504,462.669,404.9806,57.6884,301,232,68,,531.547,60810,36229,,33637.57538,90851088476,51826.79216,,,11016.65876
2010,350000,福建省,14737.12,1363.67,7522.83,5850.62,9.3,51,39.7,40025,10878329,7149313,3729016,8199.1248,7385.7807,813.3441,3693,1584,2109,,2111.419,91015,70655,,543649.1043,94940697288,799702.9765,,,121392.3736
2010,320000,江苏省,41425.48,2540.1,21753.93,17131.45,6.1,52.5,41.4,52840,46579896,27053869,19526027,23184.2827,17416.4655,5767.8172,7869,3102,4767,,1921.219,150307,141706,,1724391.023,3.09E+11,2401883.725,,,645342.8583
2010,230000,黑龙江省,10368.6,1302.9,5204.11,3861.59,12.6,50.2,37.2,27076,2551542,1628079,923463,6812.5591,6292.674,519.8851,3833,1700,2134,,5785,151945,118917,,1299884.826,1.45E+11,1857506.498,,,260032.2001
2010,520000,贵州省,4602.16,625.03,1800.06,2177.07,13.6,39.1,47.3,13119,314680,192018,122662,3104.918,2609.3592,495.5588,3479,2303,1176,,2001.921,151644,72557,,219614.5266,38894335295,325177.7569,,,26496.76776
2010,150000,内蒙古自治区,11672,1095.28,6367.69,4209.02,9.4,54.6,36.1,47347,872974,333443,539532,8926.4611,8687.9855,238.4756,2472,1100,1372,,8947.108,157994,144395,,873197.1105,1.88E+11,1255981.369,,,263261.9712
2010,140000,山西省,9200.86,554.48,5234,3412.38,6,56.9,37.1,26283,1257622,470282,787341,6063.1711,5526.6025,536.5686,3574,1857,1717,,3752.352,131644,127664,,865585.8182,1.34E+11,1211600.776,,,203301.8537
2010,450000,广西壮族自治区,9569.85,1675.06,4511.68,3383.11,17.5,47.1,35.4,20219,1773891,960307,813583,7057.5552,6383.2561,674.2991,4610,2766,1844,,3204.995,101782,81239,,447939.7513,67553927980,668937.2588,,,55005.7238
2010,420000,湖北省,15967.61,2147,7767.24,6053.37,13.4,48.6,37.9,27906,2593211,1444180,1149032,10262.697,9405.6302,857.0668,5728,2881,2847,,3360.265,206211,187812,,528677.9655,80173850703,774742.6353,,,91231.24452
2010,410000,河南省,23092.36,3258.09,13226.38,6607.89,14.1,57.3,28.6,24446,1783151,1052937,730214,16585.8591,13934.8197,2651.0394,9405,5784,3621,,4281.971,245089,182560,,1165810.542,1.52E+11,1623061.369,,,205690.4668
2011,620000,甘肃省,5020.37,678.75,2377.83,1963.79,13.5,47.4,39.1,19595,872858,215878,656980,3965.7903,3870.08,,2564,1611,952.5966,1816,2441.543,123696,91692,,333070.0674,76354484425,552590.0941,,,109516.9715
2011,140000,山西省,11237.55,641.42,6635.26,3960.87,5.7,59,35.2,31357,1474306,542512,931793,7073.0613,6837.6888,,3593,1807.9976,1785.0024,2347,3773.652,134808,131002,,808788.9053,1.41E+11,1282422.063,,,249141.9102
2011,450000,广西壮族自治区,11720.87,2047.23,5675.32,3998.33,17.5,48.4,34.1,25326,2335597,1245776,1089821,7990.6554,7580.8991,,4645,2703.39,1941.61,3172,3194.211,104889,87296,,467784.1555,71682643327,807481.2392,,,98427.04665
2011,540000,西藏自治区,605.83,74.47,208.79,322.57,12.3,34.5,53.2,20077,135837,118285,17552,516.3099,516.3099,,303,234.4206,68.8794,117,531.547,63108,38911,,32393.5953,93977251434,55493.18431,,,19185.29139
2011,440000,广东省,53210.28,2665.2,26447.38,24097.7,5,49.7,45.3,50807,91346733,53192657,38154076,17069.2048,16599.1635,,10505,3519.1243,6985.7245,8852,2832.148,190724,172382,,1595127.428,3.32E+11,2456277.8,,,1017971.402
2011,150000,内蒙古自治区,14359.88,1306.3,8037.69,5015.89,9.1,56,34.9,57974,1193090,468697,724393,10365.1692,10252.9744,,2482,1076.5658,1405.1442,2532,9161.856,160995,147946,,837036.9339,2.00E+11,1346446.439,,,384355.7974
2011,360000,江西省,11702.82,1391.07,6390.55,3921.2,11.9,54.6,33.5,26150,3146881,2187606,959275,9087.5985,8753.9281,,4488,2437.2211,2051.2156,2536,2834.546,146632,114463,,333682.4796,58516479500,568521.149,,,75573.67567
2011,310000,上海市,19195.69,124.94,7927.89,11142.86,0.7,41.3,58,82560,43754862,20967384,22787477,4962.0742,4959.9267,,2347,251.1782,2096.2818,4063,461.27,12084,12084,,333149.3865,69862960482,439577.651,,,341379.5706
2011,430000,湖南省,19669.56,2768.03,9361.99,7539.54,14.1,47.6,38.3,29880,1894376,990380,903997,11880.9154,11407.7428,,6596,3620.9844,2974.6156,4114,3696.254,232190,198903,,384907.6394,68461096168,666313.9765,,,73522.38825
2011,630000,青海省,1670.44,155.08,975.18,540.18,9.3,58.4,32.3,29522,92382,66182,26199,1435.5769,1365.9129,,568,305,262.6082,405,1857.621,64280,49971,,101230.3039,67304169907,165138.8745,,,39387.85694
2011,120000,天津市,11307.28,159.72,5928.32,5219.24,1.4,52.4,46.2,85213,10337616,4448194,5889422,7067.6653,7040.6834,,1355,264.225,1090.775,2313,866.862,15163,15163,,333457.947,61420895978,465746.9804,,,256130.7408
2011,530000,云南省,8893.12,1411.01,3780.32,3701.79,15.9,42.5,41.6,19265,1602877,947245,655632,6190.9988,5932.7499,,4631,2926.6656,1704.1344,2558,2491.258,214524,165843,,535465.1543,1.08E+11,886983.7529,,,165541.586
2011,340000,安徽省,15300.65,2015.31,8309.38,4975.95,13.2,54.3,32.5,25659,3130924,1708264,1422661,12455.6893,12007.865,,5968,3294.336,2673.664,3218,3120.774,149535,143403,,738131.6147,1.08E+11,1198972.176,,,222011.2178
2011,460000,海南省,2522.66,659.23,714.5,1148.93,26.1,28.3,45.5,28898,1275604,254162,1021442,1657.2337,1599.1401,,877,434.2833,443.0567,526,693.748,22916,22104,,161111.7808,23255355383,263385.3255,,,36305.80422
2011,650000,新疆维吾尔自治区,6610.05,1139.03,3225.9,2245.12,17.2,48.8,34,30087,2281967,1682572,599395,4632.1427,4444.9863,,2209,1247.0377,961.6723,2433,4319.746,155150,104336,,746817.9583,2.49E+11,1253686.239,,,306289.1925
2011,230000,黑龙江省,12582,1701.5,6330.53,4549.97,13.5,50.3,36.2,32819,3852268,1767298,2084969,7475.3845,7157.9198,,3834,1667.79,2166.21,2945,5945.3,155592,124132,,1034142.244,1.52E+11,1736902.545,,,338071.3661
2011,330000,浙江省,32318.85,1583.04,16555.58,14180.23,4.9,51.2,43.9,59249,30937776,21634949,9302827,14185.2838,13651.6501,,5463,2059.551,3403.449,5547,1779.06,111776,107880,,1090026.333,1.91E+11,1675119.925,,,480366.2267
2011,350000,福建省,17560.18,1612.24,9069.2,6878.74,9.2,51.6,39.2,47377,14352243,9283778,5068465,9910.8906,9677.088,,3720,1558.68,2161.32,3583,2110.306,92322,73669,,574088.0354,1.03E+11,940373.1412,,,238426.4092
2011,640000,宁夏回族自治区,2102.21,184.14,1056.15,861.92,8.8,50.2,41,33043,228575,159943,68632,1644.7418,1589.141,,639,320.876,318,452,1266.475,24506,23875,,179049.4221,30242843989,283718.1137,,,81938.77889
2011,520000,贵州省,5701.84,726.22,2194.33,2781.29,12.7,38.5,48.8,16413,488758,298509,190249,4235.9221,4026.468,,3469,2256.0555,1212.6645,2232,2070.016,157820,79643,,206404.2329,41664205386,360786.349,,,35912.62978
2011,130000,河北省,24515.76,2905.73,13126.86,8483.17,11.9,53.5,34.6,33969,5360084,2856985,2503099,16389.3255,15780.2568,,7241,3938.8374,3302,3045,5170.482,156965,149057,,1360930.369,1.94E+11,2164317.208,,,405346.8464
2011,370000,山东省,45361.85,3973.85,24017.11,17370.89,8.8,52.9,38.3,47335,23588608,12571257,11017351,26749.6777,25907.3848,,9637,4726.9485,4910.0515,6885,4200.298,233190,231428,,1811766.925,2.77E+11,2784722.459,,,677279.394
2011,610000,陕西省,12512.3,1220.9,6935.59,4355.81,9.8,55.4,34.8,33464,1464727,703503,761224,9431.0817,9108.9841,,3743,1973,1770.2498,3050,4083.407,151986,139453,,667772.4907,1.17E+11,1083822.129,,,203494.5489
2011,410000,河南省,26931.03,3512.24,15427.08,7991.72,13,57.3,29.7,28661,3262258,1923991,1338267,17768.9528,16934.3229,,9388,5579.2884,3808.7116,5612,4261.071,247587,191234,,1164663.663,1.64E+11,1858226.027,,,337007.8863
2011,110000,北京市,16251.93,136.27,3752.48,12363.18,0.8,23.1,76.1,81658,38955598,5899715,33055883,5578.9271,5519.8403,,2019,278.5668,1740.0332,5597,1228.442,21347,21155,,363178.596,75123648996,487835.1137,,,396242.5505
2011,500000,重庆市,10011.37,844.52,5543.04,3623.81,8.4,55.4,36.2,34500,2920764,1983165,937599,7473.3787,7366.9542,,2919,1312.9662,1606.0338,2696,1373.367,118562,83614,,198438.2943,36970269293,333504.3059,,,42245.02618
2011,210000,辽宁省,22226.7,1915.57,12152.15,8158.98,8.6,54.7,36.7,50760,9603585,5104236,4499350,17726.2865,17431.4614,,4383,1575.6885,2807.3115,4500,4302.275,104026,87650,,935860.061,1.34E+11,1474497.541,,,448412.7397
2011,220000,吉林省,10568.83,1277.44,5611.48,3679.91,12.1,53.1,34.8,38460,2206093,499772,1706322,7441.71,7226.6494,,2749,1281.2251,1468.1849,2031,3988.137,91754,83790,,591985.3495,82298547137,1005147.431,,,210980.9555
2011,420000,湖北省,19632.26,2569.3,9815.94,7247.02,13.1,50,36.9,34197,3358693,1953460,1405233,12557.3401,12195.3892,,5758,2774,2984.1123,5181,3354.868,212747,196452,,493906.7855,85531913604,843443.2549,,,126522.4044
2011,320000,江苏省,49110.27,3064.77,25203.28,20842.21,6.2,51.3,42.4,62290,53958089,31259006,22699084,26692.6245,26313.4617,,7899,3010,4889.3572,7651,2349.576,152247,144113,,1757597.675,3.32E+11,2596526.384,,,951837.3098
2011,510000,四川省,21026.68,2983.51,11029.13,7014.04,14.2,52.5,33.4,26133,4772417,2902728,1869688,14222.2223,13687.7466,,8050,4682.685,3367.315,5338,3516.427,283268,220947,,543165.6694,1.17E+11,914366.1137,,,124971.037
2012,120000,天津市,12893.88,171.6,6663.82,6058.46,1.33,51.68,46.99,93173,11563427,4831256,6732171,7934.7828,7913.2603,,1413,260.7262,1152.4238,2553,867.736,15391,15391,2201.304314,319543.928,62877784208,477566.4588,,,229331.4184
2012,130000,河北省,26575.01,3186.66,14003.57,9384.78,11.99,52.69,35.31,36584,5056306,2959820,2096485,19661.2832,19104.6297,,7288,3876.9553,3410.5547,3232,5630.251,163045,155439,20555.30792,1408358.674,2.00E+11,2251793.757,,,356958.2035
2012,140000,山西省,12112.83,698.32,6731.56,4682.95,5.77,55.57,38.66,33628,1504311,701604,802707,8863.2642,8584.8533,,3611,1759.9185,1850.9115,2707,3774.471,137771,134242,14853.74765,882212.5454,1.46E+11,1421260.812,,,295740.283
2012,150000,内蒙古自治区,15880.5788,1448.58,8801.5,5630.5,9.12,55.42,35.46,63886,1125898,397016,728882,11875.7409,11749.7701,,2490,1052.2106,1437.6394,2364,9474.301,163763,151046,102511.8887,995962.5817,2.09E+11,1622951.729,,,361781.4885
2012,210000,辽宁省,24846.43,2155.82,13230.49,9460.12,8.68,53.25,38.07,56649,10409000,5795905,4613094,21836.2831,21535.3745,,4389,1507.6215,2881.3785,6519,5006.366,105562,90033,16190.90311,1000800.388,1.38E+11,1606410.247,,,487949.653
2012,220000,吉林省,11939.24,1412.11,6376.77,4150.36,11.83,53.41,34.76,43415,2456301,598268,1858032,9511.5371,9262.2341,,2750,1273.4352,1476.9648,1955,4398.398,93208,85414,19765.35428,512931.0943,85231076081,862780.6706,,,184976.8352
2012,230000,黑龙江省,13691.58,2113.66,6037.61,5540.31,15.44,44.1,40.47,35711,3759029,1443517,2315512,9694.7461,9375.4447,,3834,1652.454,2181.546,3093,6021.834,159063,129260,41792.63405,1149010.896,1.57E+11,1880481.659,,,310568.3092
2012,310000,上海市,20181.72,127.8,7854.77,12199.15,0.63,38.92,60.45,85373,43658695,20673017,22985678,5117.6156,5114.6352,,2380,254.706,2125.724,4392,465.87,12541,12541,1760.421569,285327.4371,70999389984,415203.898,,,234001.4925
